"","ID","Year","Location","Latitude","Longitude","YieldTrt","YieldUntrt","Mildew","YellowRust","BrownRust","Septoria","gap","Month","temp","Date","rh","sun","rnf","Season"
"11","2002_Cirencester",2002,"Cirencester",51.680756,-1.9580083,9.64228571428571,6.91685714285714,NA,NA,1.02857142857143,21.1514285714286,0.282275268803146,"July",16.1217269897461,2002-07-16,79.306640625,178.904067993164,82.8964584019196,"2002"
"12","2002_Cirencester",2002,"Cirencester",51.680756,-1.9580083,9.64228571428571,6.91685714285714,NA,NA,1.02857142857143,21.1514285714286,0.282275268803146,"August",17.2436332702637,2002-08-16,79.9435272216797,166.931503295898,19.3271623178143,"2002"
"13","2002_Edinburgh",2002,"Edinburgh",55.9533,-3.1883,9.28971428571429,7.75628571428571,NA,NA,NA,5.95142857142857,0.164197316864138,"September",12.6631526947021,2001-09-16,80.6084442138672,110.180358886719,35.2229994520021,"2002"
"14","2002_Edinburgh",2002,"Edinburgh",55.9533,-3.1883,9.28971428571429,7.75628571428571,NA,NA,NA,5.95142857142857,0.164197316864138,"October",12.6410369873047,2001-10-16,81.5448760986328,98.4419021606445,82.815900072339,"2002"
"15","2002_Edinburgh",2002,"Edinburgh",55.9533,-3.1883,9.28971428571429,7.75628571428571,NA,NA,NA,5.95142857142857,0.164197316864138,"November",7.61399698257446,2001-11-16,81.4566879272461,63.0970802307129,59.4039821596743,"2002"
"16","2002_Edinburgh",2002,"Edinburgh",55.9533,-3.1883,9.28971428571429,7.75628571428571,NA,NA,NA,5.95142857142857,0.164197316864138,"December",3.46934223175049,2001-12-16,81.9705352783203,65.7305679321289,31.7982046300312,"2002"
"17","2002_Edinburgh",2002,"Edinburgh",55.9533,-3.1883,9.28971428571429,7.75628571428571,NA,NA,NA,5.95142857142857,0.164197316864138,"January",5.38290119171143,2002-01-16,83.020866394043,49.6542053222656,75.0299292118506,"2002"
"18","2002_Edinburgh",2002,"Edinburgh",55.9533,-3.1883,9.28971428571429,7.75628571428571,NA,NA,NA,5.95142857142857,0.164197316864138,"February",5.7362380027771,2002-02-16,79.6465530395508,72.3745346069336,99.0432136816089,"2002"
"19","2002_Edinburgh",2002,"Edinburgh",55.9533,-3.1883,9.28971428571429,7.75628571428571,NA,NA,NA,5.95142857142857,0.164197316864138,"March",6.78328704833984,2002-03-16,78.3321304321289,116.655632019043,46.7140695720279,"2002"
"20","2002_Edinburgh",2002,"Edinburgh",55.9533,-3.1883,9.28971428571429,7.75628571428571,NA,NA,NA,5.95142857142857,0.164197316864138,"April",8.64989376068115,2002-04-16,76.167839050293,142.187683105469,33.8670959737519,"2002"
"21","2002_Edinburgh",2002,"Edinburgh",55.9533,-3.1883,9.28971428571429,7.75628571428571,NA,NA,NA,5.95142857142857,0.164197316864138,"May",11.3375234603882,2002-05-16,78.1284255981445,149.940689086914,44.1805878326413,"2002"
"22","2002_Edinburgh",2002,"Edinburgh",55.9533,-3.1883,9.28971428571429,7.75628571428571,NA,NA,NA,5.95142857142857,0.164197316864138,"June",13.5556545257568,2002-06-16,79.4916687011719,143.971389770508,80.4585029827431,"2002"
"23","2002_Edinburgh",2002,"Edinburgh",55.9533,-3.1883,9.28971428571429,7.75628571428571,NA,NA,NA,5.95142857142857,0.164197316864138,"July",14.4128704071045,2002-07-16,82.4154434204102,103.777931213379,85.6505887809035,"2002"
"24","2002_Edinburgh",2002,"Edinburgh",55.9533,-3.1883,9.28971428571429,7.75628571428571,NA,NA,NA,5.95142857142857,0.164197316864138,"August",15.9779758453369,2002-08-16,82.6000900268555,150.064636230469,112.478691515009,"2002"
"25","2002_Fakenham",2002,"Fakenham",52.87819,0.85172642,8.68685714285714,6.72228571428571,1.59375,1.39428571428571,1.37428571428571,NA,0.226465965028858,"September",13.3279619216919,2001-09-16,82.717170715332,96.9151916503906,87.7016923036427,"2002"
"26","2002_Fakenham",2002,"Fakenham",52.87819,0.85172642,8.68685714285714,6.72228571428571,1.59375,1.39428571428571,1.37428571428571,NA,0.226465965028858,"October",13.6364545822144,2001-10-16,85.6983108520508,122.471466064453,55.285957329339,"2002"
"27","2002_Fakenham",2002,"Fakenham",52.87819,0.85172642,8.68685714285714,6.72228571428571,1.59375,1.39428571428571,1.37428571428571,NA,0.226465965028858,"November",7.02378273010254,2001-11-16,85.9689407348633,75.1491012573242,70.9916547823523,"2002"
"28","2002_Fakenham",2002,"Fakenham",52.87819,0.85172642,8.68685714285714,6.72228571428571,1.59375,1.39428571428571,1.37428571428571,NA,0.226465965028858,"December",3.58933639526367,2001-12-16,84.9046936035156,73.045524597168,41.824335174635,"2002"
"29","2002_Fakenham",2002,"Fakenham",52.87819,0.85172642,8.68685714285714,6.72228571428571,1.59375,1.39428571428571,1.37428571428571,NA,0.226465965028858,"January",5.0355658531189,2002-01-16,86.7256622314453,54.0767593383789,65.4112293742365,"2002"
"30","2002_Fakenham",2002,"Fakenham",52.87819,0.85172642,8.68685714285714,6.72228571428571,1.59375,1.39428571428571,1.37428571428571,NA,0.226465965028858,"February",6.73970413208008,2002-02-16,78.0148086547852,82.5452346801758,55.4300857339986,"2002"
"31","2002_Fakenham",2002,"Fakenham",52.87819,0.85172642,8.68685714285714,6.72228571428571,1.59375,1.39428571428571,1.37428571428571,NA,0.226465965028858,"March",7.41867351531982,2002-03-16,76.8816070556641,134.955230712891,25.1732581018587,"2002"
"32","2002_Fakenham",2002,"Fakenham",52.87819,0.85172642,8.68685714285714,6.72228571428571,1.59375,1.39428571428571,1.37428571428571,NA,0.226465965028858,"April",9.26431274414062,2002-04-16,72.3179550170898,202.337692260742,36.1014777756063,"2002"
"33","2002_Fakenham",2002,"Fakenham",52.87819,0.85172642,8.68685714285714,6.72228571428571,1.59375,1.39428571428571,1.37428571428571,NA,0.226465965028858,"May",12.2535715103149,2002-05-16,77.4873733520508,173.942657470703,50.1482821764657,"2002"
"34","2002_Fakenham",2002,"Fakenham",52.87819,0.85172642,8.68685714285714,6.72228571428571,1.59375,1.39428571428571,1.37428571428571,NA,0.226465965028858,"June",15.1282501220703,2002-06-16,73.3772583007812,176.696166992188,39.2650536326982,"2002"
"35","2002_Fakenham",2002,"Fakenham",52.87819,0.85172642,8.68685714285714,6.72228571428571,1.59375,1.39428571428571,1.37428571428571,NA,0.226465965028858,"July",16.4543895721436,2002-07-16,77.8429565429688,179.085784912109,67.7078712123403,"2002"
"36","2002_Fakenham",2002,"Fakenham",52.87819,0.85172642,8.68685714285714,6.72228571428571,1.59375,1.39428571428571,1.37428571428571,NA,0.226465965028858,"August",17.7696876525879,2002-08-16,82.9563293457031,160.275146484375,41.764306220306,"2002"
"37","2002_Horncastle",2002,"Horncastle",53.2073,-0.1124,8.73571428571429,7.79028571428571,7.084375,NA,NA,NA,0.107554761156311,"September",13.0907459259033,2001-09-16,83.597412109375,97.2689056396484,86.0196920473973,"2002"
"38","2002_Horncastle",2002,"Horncastle",53.2073,-0.1124,8.73571428571429,7.79028571428571,7.084375,NA,NA,NA,0.107554761156311,"October",13.2666625976562,2001-10-16,86.6175155639648,116.498168945312,51.5027369085874,"2002"
"39","2002_Horncastle",2002,"Horncastle",53.2073,-0.1124,8.73571428571429,7.79028571428571,7.084375,NA,NA,NA,0.107554761156311,"November",6.71182489395142,2001-11-16,87.1974716186523,65.6987533569336,49.71093761886,"2002"
"40","2002_Horncastle",2002,"Horncastle",53.2073,-0.1124,8.73571428571429,7.79028571428571,7.084375,NA,NA,NA,0.107554761156311,"December",3.31046223640442,2001-12-16,87.4311141967773,68.2607498168945,26.5548138611484,"2002"
"41","2002_Horncastle",2002,"Horncastle",53.2073,-0.1124,8.73571428571429,7.79028571428571,7.084375,NA,NA,NA,0.107554761156311,"January",4.74112415313721,2002-01-16,88.9716110229492,42.4500579833984,33.6055247703334,"2002"
"42","2002_Horncastle",2002,"Horncastle",53.2073,-0.1124,8.73571428571429,7.79028571428571,7.084375,NA,NA,NA,0.107554761156311,"February",6.61401033401489,2002-02-16,81.3746948242188,87.3890686035156,45.4816728278529,"2002"
"43","2002_Horncastle",2002,"Horncastle",53.2073,-0.1124,8.73571428571429,7.79028571428571,7.084375,NA,NA,NA,0.107554761156311,"March",7.16179943084717,2002-03-16,79.5640411376953,119.265678405762,32.1839215984073,"2002"
"44","2002_Horncastle",2002,"Horncastle",53.2073,-0.1124,8.73571428571429,7.79028571428571,7.084375,NA,NA,NA,0.107554761156311,"April",9.1417350769043,2002-04-16,73.9273147583008,198.008987426758,26.3814217775944,"2002"
"45","2002_Horncastle",2002,"Horncastle",53.2073,-0.1124,8.73571428571429,7.79028571428571,7.084375,NA,NA,NA,0.107554761156311,"May",12.0458688735962,2002-05-16,79.5001068115234,173.899078369141,49.758631954086,"2002"
"46","2002_Horncastle",2002,"Horncastle",53.2073,-0.1124,8.73571428571429,7.79028571428571,7.084375,NA,NA,NA,0.107554761156311,"June",14.6975135803223,2002-06-16,74.8567733764648,173.945114135742,26.3671403307089,"2002"
"47","2002_Horncastle",2002,"Horncastle",53.2073,-0.1124,8.73571428571429,7.79028571428571,7.084375,NA,NA,NA,0.107554761156311,"July",16.1654453277588,2002-07-16,79.0998687744141,170.327056884766,125.564394118526,"2002"
"48","2002_Horncastle",2002,"Horncastle",53.2073,-0.1124,8.73571428571429,7.79028571428571,7.084375,NA,NA,NA,0.107554761156311,"August",17.3511219024658,2002-08-16,81.9784317016602,156.65087890625,49.9439676456241,"2002"
"49","2002_Me. Mow.",2002,"Me. Mow.",52.7664,-0.8871,10.8825714285714,7.49171428571429,3.19428571428571,1.51428571428571,NA,25.5485714285714,0.311095691354478,"September",12.9135618209839,2001-09-16,82.6673965454102,95.5525436401367,69.6305436205584,"2002"
"50","2002_Me. Mow.",2002,"Me. Mow.",52.7664,-0.8871,10.8825714285714,7.49171428571429,3.19428571428571,1.51428571428571,NA,25.5485714285714,0.311095691354478,"October",12.9499397277832,2001-10-16,85.915153503418,105.422409057617,85.364232091466,"2002"
"51","2002_Me. Mow.",2002,"Me. Mow.",52.7664,-0.8871,10.8825714285714,7.49171428571429,3.19428571428571,1.51428571428571,NA,25.5485714285714,0.311095691354478,"November",6.69209289550781,2001-11-16,86.8473739624023,65.0065841674805,35.2575268814399,"2002"
"52","2002_Me. Mow.",2002,"Me. Mow.",52.7664,-0.8871,10.8825714285714,7.49171428571429,3.19428571428571,1.51428571428571,NA,25.5485714285714,0.311095691354478,"December",3.01397681236267,2001-12-16,87.1709060668945,71.4610748291016,18.6678151393717,"2002"
"53","2002_Me. Mow.",2002,"Me. Mow.",52.7664,-0.8871,10.8825714285714,7.49171428571429,3.19428571428571,1.51428571428571,NA,25.5485714285714,0.311095691354478,"January",4.8327751159668,2002-01-16,88.5930099487305,40.0038070678711,48.6574781514937,"2002"
"54","2002_Me. Mow.",2002,"Me. Mow.",52.7664,-0.8871,10.8825714285714,7.49171428571429,3.19428571428571,1.51428571428571,NA,25.5485714285714,0.311095691354478,"February",6.50972270965576,2002-02-16,81.485595703125,79.1620483398438,56.7541623882135,"2002"
"55","2002_Me. Mow.",2002,"Me. Mow.",52.7664,-0.8871,10.8825714285714,7.49171428571429,3.19428571428571,1.51428571428571,NA,25.5485714285714,0.311095691354478,"March",7.1651816368103,2002-03-16,79.0752487182617,112.336494445801,27.4743604381365,"2002"
"56","2002_Me. Mow.",2002,"Me. Mow.",52.7664,-0.8871,10.8825714285714,7.49171428571429,3.19428571428571,1.51428571428571,NA,25.5485714285714,0.311095691354478,"April",8.9799108505249,2002-04-16,73.0087814331055,183.61003112793,29.4815778544071,"2002"
"57","2002_Me. Mow.",2002,"Me. Mow.",52.7664,-0.8871,10.8825714285714,7.49171428571429,3.19428571428571,1.51428571428571,NA,25.5485714285714,0.311095691354478,"May",11.5933923721313,2002-05-16,77.9781341552734,160.186660766602,55.3013554210484,"2002"
"58","2002_Me. Mow.",2002,"Me. Mow.",52.7664,-0.8871,10.8825714285714,7.49171428571429,3.19428571428571,1.51428571428571,NA,25.5485714285714,0.311095691354478,"June",14.222882270813,2002-06-16,75.3420181274414,161.653991699219,32.1531166270288,"2002"
"59","2002_Me. Mow.",2002,"Me. Mow.",52.7664,-0.8871,10.8825714285714,7.49171428571429,3.19428571428571,1.51428571428571,NA,25.5485714285714,0.311095691354478,"July",15.9090976715088,2002-07-16,78.2363586425781,158.316177368164,110.857347455894,"2002"
"60","2002_Me. Mow.",2002,"Me. Mow.",52.7664,-0.8871,10.8825714285714,7.49171428571429,3.19428571428571,1.51428571428571,NA,25.5485714285714,0.311095691354478,"August",17.0523872375488,2002-08-16,80.5758514404297,144.955200195312,42.9389762775682,"2002"
"61","2002_Spalding",2002,"Spalding",52.7902,-0.1537,12.7551428571429,8.26257142857143,0.211428571428571,6.22,3.46285714285714,12.8342857142857,0.352959789203149,"September",13.4162034988403,2001-09-16,82.6938705444336,102.235687255859,64.5640193662294,"2002"
"62","2002_Spalding",2002,"Spalding",52.7902,-0.1537,12.7551428571429,8.26257142857143,0.211428571428571,6.22,3.46285714285714,12.8342857142857,0.352959789203149,"October",13.6310081481934,2001-10-16,86.0843200683594,109.008056640625,75.4156598339468,"2002"
"63","2002_Spalding",2002,"Spalding",52.7902,-0.1537,12.7551428571429,8.26257142857143,0.211428571428571,6.22,3.46285714285714,12.8342857142857,0.352959789203149,"November",7.01663970947266,2001-11-16,86.8861846923828,73.6246871948242,34.186805661664,"2002"
"64","2002_Spalding",2002,"Spalding",52.7902,-0.1537,12.7551428571429,8.26257142857143,0.211428571428571,6.22,3.46285714285714,12.8342857142857,0.352959789203149,"December",3.57009291648865,2001-12-16,87.0983657836914,71.6109619140625,13.7458830811047,"2002"
"65","2002_Spalding",2002,"Spalding",52.7902,-0.1537,12.7551428571429,8.26257142857143,0.211428571428571,6.22,3.46285714285714,12.8342857142857,0.352959789203149,"January",5.23562479019165,2002-01-16,88.5330200195312,41.9092445373535,44.2035551366461,"2002"
"66","2002_Spalding",2002,"Spalding",52.7902,-0.1537,12.7551428571429,8.26257142857143,0.211428571428571,6.22,3.46285714285714,12.8342857142857,0.352959789203149,"February",7.03438282012939,2002-02-16,80.5451431274414,79.9156494140625,43.1109343547723,"2002"
"67","2002_Spalding",2002,"Spalding",52.7902,-0.1537,12.7551428571429,8.26257142857143,0.211428571428571,6.22,3.46285714285714,12.8342857142857,0.352959789203149,"March",7.55170774459839,2002-03-16,79.0595550537109,119.91136932373,30.6429345006218,"2002"
"68","2002_Spalding",2002,"Spalding",52.7902,-0.1537,12.7551428571429,8.26257142857143,0.211428571428571,6.22,3.46285714285714,12.8342857142857,0.352959789203149,"April",9.57036685943604,2002-04-16,72.7214279174805,195.788177490234,28.1224371784374,"2002"
"69","2002_Spalding",2002,"Spalding",52.7902,-0.1537,12.7551428571429,8.26257142857143,0.211428571428571,6.22,3.46285714285714,12.8342857142857,0.352959789203149,"May",12.3137121200562,2002-05-16,78.1987457275391,183.202224731445,54.8160102822949,"2002"
"70","2002_Spalding",2002,"Spalding",52.7902,-0.1537,12.7551428571429,8.26257142857143,0.211428571428571,6.22,3.46285714285714,12.8342857142857,0.352959789203149,"June",15.0047044754028,2002-06-16,74.3946380615234,160.459915161133,31.5602977618255,"2002"
"71","2002_Spalding",2002,"Spalding",52.7902,-0.1537,12.7551428571429,8.26257142857143,0.211428571428571,6.22,3.46285714285714,12.8342857142857,0.352959789203149,"July",16.5944232940674,2002-07-16,77.8756790161133,168.374893188477,115.664595855376,"2002"
"72","2002_Spalding",2002,"Spalding",52.7902,-0.1537,12.7551428571429,8.26257142857143,0.211428571428571,6.22,3.46285714285714,12.8342857142857,0.352959789203149,"August",17.7456436157227,2002-08-16,80.5241546630859,165.225067138672,75.6198026236088,"2002"
"73","2002_Telford",2002,"Telford",52.774109,-2.4298298,13.7714285714286,10.0731428571429,NA,NA,NA,8.43428571428571,0.2684186370489,"September",13.2276811599731,2001-09-16,82.0206298828125,98.1520004272461,57.9442970175178,"2002"
"74","2002_Telford",2002,"Telford",52.774109,-2.4298298,13.7714285714286,10.0731428571429,NA,NA,NA,8.43428571428571,0.2684186370489,"October",13.0330629348755,2001-10-16,84.9389953613281,111.916946411133,107.97945955313,"2002"
"75","2002_Telford",2002,"Telford",52.774109,-2.4298298,13.7714285714286,10.0731428571429,NA,NA,NA,8.43428571428571,0.2684186370489,"November",7.35686874389648,2001-11-16,85.4893417358398,55.5683937072754,38.0891393196198,"2002"
"76","2002_Telford",2002,"Telford",52.774109,-2.4298298,13.7714285714286,10.0731428571429,NA,NA,NA,8.43428571428571,0.2684186370489,"December",3.13611626625061,2001-12-16,86.4777450561523,66.6668701171875,29.4729241915964,"2002"
"77","2002_Telford",2002,"Telford",52.774109,-2.4298298,13.7714285714286,10.0731428571429,NA,NA,NA,8.43428571428571,0.2684186370489,"January",5.03136110305786,2002-01-16,87.0399932861328,39.8678741455078,37.3189692072673,"2002"
"78","2002_Telford",2002,"Telford",52.774109,-2.4298298,13.7714285714286,10.0731428571429,NA,NA,NA,8.43428571428571,0.2684186370489,"February",6.81899976730347,2002-02-16,81.6633605957031,76.5887069702148,63.0847765717263,"2002"
"79","2002_Telford",2002,"Telford",52.774109,-2.4298298,13.7714285714286,10.0731428571429,NA,NA,NA,8.43428571428571,0.2684186370489,"March",7.40229511260986,2002-03-16,79.9746170043945,115.996070861816,32.5838600697771,"2002"
"80","2002_Telford",2002,"Telford",52.774109,-2.4298298,13.7714285714286,10.0731428571429,NA,NA,NA,8.43428571428571,0.2684186370489,"April",9.00398445129395,2002-04-16,74.5092849731445,178.036895751953,33.885426476063,"2002"
"81","2002_Telford",2002,"Telford",52.774109,-2.4298298,13.7714285714286,10.0731428571429,NA,NA,NA,8.43428571428571,0.2684186370489,"May",11.8309860229492,2002-05-16,76.9105377197266,180.592483520508,49.5091285983766,"2002"
"82","2002_Telford",2002,"Telford",52.774109,-2.4298298,13.7714285714286,10.0731428571429,NA,NA,NA,8.43428571428571,0.2684186370489,"June",14.1847276687622,2002-06-16,76.7771606445312,156.118225097656,47.1111183713531,"2002"
"83","2002_Telford",2002,"Telford",52.774109,-2.4298298,13.7714285714286,10.0731428571429,NA,NA,NA,8.43428571428571,0.2684186370489,"July",15.612283706665,2002-07-16,78.9415588378906,160.640365600586,57.9748427648025,"2002"
"84","2002_Telford",2002,"Telford",52.774109,-2.4298298,13.7714285714286,10.0731428571429,NA,NA,NA,8.43428571428571,0.2684186370489,"August",16.6705551147461,2002-08-16,82.7970504760742,150.267929077148,55.5654062361385,"2002"
"85","2002_Winchester",2002,"Winchester",51.096568,-1.4001691,9.32314285714286,6.14714285714286,NA,NA,NA,33.6914285714286,0.340891465261274,"September",14.0347671508789,2001-09-16,79.8832397460938,152.715667724609,56.0023383070648,"2002"
"86","2002_Winchester",2002,"Winchester",51.096568,-1.4001691,9.32314285714286,6.14714285714286,NA,NA,NA,33.6914285714286,0.340891465261274,"October",13.831579208374,2001-10-16,87.7269515991211,103.002365112305,127.445054526324,"2002"
"87","2002_Winchester",2002,"Winchester",51.096568,-1.4001691,9.32314285714286,6.14714285714286,NA,NA,NA,33.6914285714286,0.340891465261274,"November",7.31737661361694,2001-11-16,86.6693420410156,94.9708099365234,46.2570711903354,"2002"
"88","2002_Winchester",2002,"Winchester",51.096568,-1.4001691,9.32314285714286,6.14714285714286,NA,NA,NA,33.6914285714286,0.340891465261274,"December",3.73978972434998,2001-12-16,84.8719100952148,99.7080917358398,24.066093121759,"2002"
"89","2002_Winchester",2002,"Winchester",51.096568,-1.4001691,9.32314285714286,6.14714285714286,NA,NA,NA,33.6914285714286,0.340891465261274,"January",6.0039496421814,2002-01-16,90.1190643310547,41.7616653442383,94.8229546614457,"2002"
"90","2002_Winchester",2002,"Winchester",51.096568,-1.4001691,9.32314285714286,6.14714285714286,NA,NA,NA,33.6914285714286,0.340891465261274,"February",7.38359308242798,2002-02-16,82.5185470581055,89.0241088867188,113.567843760015,"2002"
"91","2002_Winchester",2002,"Winchester",51.096568,-1.4001691,9.32314285714286,6.14714285714286,NA,NA,NA,33.6914285714286,0.340891465261274,"March",7.92310237884521,2002-03-16,82.1921615600586,105.780410766602,42.9089501228909,"2002"
"92","2002_Winchester",2002,"Winchester",51.096568,-1.4001691,9.32314285714286,6.14714285714286,NA,NA,NA,33.6914285714286,0.340891465261274,"April",9.84609699249268,2002-04-16,73.2741546630859,215.306732177734,47.8814279149369,"2002"
"93","2002_Winchester",2002,"Winchester",51.096568,-1.4001691,9.32314285714286,6.14714285714286,NA,NA,NA,33.6914285714286,0.340891465261274,"May",12.1661968231201,2002-05-16,78.7864608764648,193.300155639648,96.3138852724115,"2002"
"94","2002_Winchester",2002,"Winchester",51.096568,-1.4001691,9.32314285714286,6.14714285714286,NA,NA,NA,33.6914285714286,0.340891465261274,"June",14.2666301727295,2002-06-16,79.0518112182617,171.46940612793,65.2129024869845,"2002"
"95","2002_Winchester",2002,"Winchester",51.096568,-1.4001691,9.32314285714286,6.14714285714286,NA,NA,NA,33.6914285714286,0.340891465261274,"July",16.2631092071533,2002-07-16,79.8851852416992,173.596527099609,76.4149206080911,"2002"
"96","2002_Winchester",2002,"Winchester",51.096568,-1.4001691,9.32314285714286,6.14714285714286,NA,NA,NA,33.6914285714286,0.340891465261274,"August",17.2956428527832,2002-08-16,79.8272933959961,194.303802490234,38.7862141355581,"2002"
"97","2002_Wymond",2002,"Wymond",52.61493,0.95277303,10.2008571428571,7.04,NA,NA,0.24,29.6857142857143,0.30890483010502,"September",13.3857641220093,2001-09-16,83.5358428955078,87.0746154785156,93.27865699213,"2002"
"98","2002_Wymond",2002,"Wymond",52.61493,0.95277303,10.2008571428571,7.04,NA,NA,0.24,29.6857142857143,0.30890483010502,"October",13.8527460098267,2001-10-16,85.9429626464844,95.4055786132812,52.5249814464186,"2002"
"99","2002_Wymond",2002,"Wymond",52.61493,0.95277303,10.2008571428571,7.04,NA,NA,0.24,29.6857142857143,0.30890483010502,"November",7.04599189758301,2001-11-16,86.9184722900391,73.8876647949219,69.5581620091107,"2002"
"100","2002_Wymond",2002,"Wymond",52.61493,0.95277303,10.2008571428571,7.04,NA,NA,0.24,29.6857142857143,0.30890483010502,"December",3.39529752731323,2001-12-16,85.9862060546875,82.0705413818359,31.9337241256726,"2002"
"101","2002_Wymond",2002,"Wymond",52.61493,0.95277303,10.2008571428571,7.04,NA,NA,0.24,29.6857142857143,0.30890483010502,"January",5.11390209197998,2002-01-16,87.6569061279297,50.9623870849609,63.382528227754,"2002"
"102","2002_Wymond",2002,"Wymond",52.61493,0.95277303,10.2008571428571,7.04,NA,NA,0.24,29.6857142857143,0.30890483010502,"February",6.91036939620972,2002-02-16,78.7920455932617,83.5126037597656,68.1888408424566,"2002"
"103","2002_Wymond",2002,"Wymond",52.61493,0.95277303,10.2008571428571,7.04,NA,NA,0.24,29.6857142857143,0.30890483010502,"March",7.4608793258667,2002-03-16,77.4415512084961,126.785842895508,31.8118769524062,"2002"
"104","2002_Wymond",2002,"Wymond",52.61493,0.95277303,10.2008571428571,7.04,NA,NA,0.24,29.6857142857143,0.30890483010502,"April",9.35390186309814,2002-04-16,73.0865936279297,202.49365234375,36.4476991452975,"2002"
"105","2002_Wymond",2002,"Wymond",52.61493,0.95277303,10.2008571428571,7.04,NA,NA,0.24,29.6857142857143,0.30890483010502,"May",12.2391338348389,2002-05-16,78.8445358276367,164.555099487305,65.0115326094529,"2002"
"106","2002_Wymond",2002,"Wymond",52.61493,0.95277303,10.2008571428571,7.04,NA,NA,0.24,29.6857142857143,0.30890483010502,"June",15.2113275527954,2002-06-16,74.3651275634766,174.376800537109,45.7016626467812,"2002"
"107","2002_Wymond",2002,"Wymond",52.61493,0.95277303,10.2008571428571,7.04,NA,NA,0.24,29.6857142857143,0.30890483010502,"July",16.5797481536865,2002-07-16,78.1231536865234,172.373718261719,77.4097965430264,"2002"
"108","2002_Wymond",2002,"Wymond",52.61493,0.95277303,10.2008571428571,7.04,NA,NA,0.24,29.6857142857143,0.30890483010502,"August",17.9167995452881,2002-08-16,82.9778366088867,143.617233276367,60.2517006970011,"2002"
"109","2003_Cambridge",2003,"Cambridge",52.232155,0.096890281,11.2135897435897,9.62538461538461,NA,NA,0.292307692307692,11.2461538461538,0.13921996634086,"September",14.7705373764038,2002-09-16,75.5239791870117,147.594802856445,24.5957304842732,"2003"
"110","2003_Cambridge",2003,"Cambridge",52.232155,0.096890281,11.2135897435897,9.62538461538461,NA,NA,0.292307692307692,11.2461538461538,0.13921996634086,"October",10.3746280670166,2002-10-16,82.0229034423828,94.1709747314453,67.0576107302463,"2003"
"111","2003_Cambridge",2003,"Cambridge",52.232155,0.096890281,11.2135897435897,9.62538461538461,NA,NA,0.292307692307692,11.2461538461538,0.13921996634086,"November",8.54656028747559,2002-11-16,91.0177307128906,47.1580619812012,89.7277562491072,"2003"
"112","2003_Cambridge",2003,"Cambridge",52.232155,0.096890281,11.2135897435897,9.62538461538461,NA,NA,0.292307692307692,11.2461538461538,0.13921996634086,"December",6.03896570205688,2002-12-16,89.4489669799805,20.3432579040527,88.0663072486132,"2003"
